Drive_Bin,Market_Total,True_Total,Over_probability,Under_probability,Push_probability
1,36.0,35.5,0.49560077,0.48443992,0.01995931
1,36.0,36.0,0.50605056,0.47401053,0.0199389
1,36.0,36.5,0.51651339,0.46358164,0.01990497
1,36.0,37.0,0.52698173,0.45316078,0.0198575
1,36.0,37.5,0.53744801,0.44275547,0.01979652
1,36.0,38.0,0.54790468,0.43237324,0.01972209
1,36.0,38.5,0.55834413,0.42202158,0.01963429
1,36.0,39.0,0.56875881,0.41170796,0.01953323
1,36.0,39.5,0.57914116,0.40143977,0.01941907
1,36.0,40.0,0.58948369,0.39122434,0.01929197
1,36.0,40.5,0.59977898,0.38106889,0.01915213
1,36.0,41.0,0.61001966,0.37098055,0.01899979
1,36.0,41.5,0.62019849,0.36096631,0.0188352
1,36.0,42.0,0.63030833,0.35103302,0.01865864
1,36.0,42.5,0.64034216,0.3411874,0.01847043
1,36.0,43.0,0.65029312,0.33143598,0.0182709
1,36.0,43.5,0.66015451,0.32178509,0.0180604
1,36.0,44.0,0.66991978,0.3122409,0.01783932
1,36.0,44.5,0.6795826,0.30280934,0.01760805
1,36.0,45.0,0.68913683,0.29349615,0.01736703
1,36.0,45.5,0.69857652,0.2843068,0.01711668
1,36.0,46.0,0.70789598,0.27524655,0.01685747
1,36.5,26.5,0.31765521,0.68234479,0.0
1,36.5,27.0,0.32672172,0.67327828,0.0
1,36.5,27.5,0.33591288,0.66408712,0.0
1,36.5,28.0,0.34522426,0.65477574,0.0
1,36.5,28.5,0.35465121,0.64534879,0.0
1,36.5,29.0,0.36418881,0.63581119,0.0
1,36.5,29.5,0.3738319,0.6261681,0.0
1,36.5,30.0,0.38357506,0.61642494,0.0
1,36.5,30.5,0.39341268,0.60658732,0.0
1,36.5,31.0,0.4033389,0.5966611,0.0
1,36.5,31.5,0.41334764,0.58665236,0.0
1,36.5,32.0,0.42343266,0.57656734,0.0
1,36.5,32.5,0.43358749,0.56641251,0.0
1,36.5,33.0,0.44380551,0.55619449,0.0
1,36.5,33.5,0.45407992,0.54592008,0.0
1,36.5,34.0,0.46440379,0.53559621,0.0
1,36.5,34.5,0.47477004,0.52522996,0.0
1,36.5,35.0,0.48517146,0.51482854,0.0
1,36.5,35.5,0.49560077,0.50439923,0.0
1,36.5,36.0,0.50605056,0.49394944,0.0
1,36.5,36.5,0.51651339,0.48348661,0.0
1,36.5,37.0,0.52698173,0.47301827,0.0
1,36.5,37.5,0.53744801,0.46255199,0.0
1,36.5,38.0,0.54790468,0.45209532,0.0
1,36.5,38.5,0.55834413,0.44165587,0.0
1,36.5,39.0,0.56875881,0.43124119,0.0
1,36.5,39.5,0.57914116,0.42085884,0.0
1,36.5,40.0,0.58948369,0.41051631,0.0
1,36.5,40.5,0.59977898,0.40022102,0.0
1,36.5,41.0,0.61001966,0.38998034,0.0
1,36.5,41.5,0.62019849,0.37980151,0.0
1,36.5,42.0,0.63030833,0.36969167,0.0
1,36.5,42.5,0.64034216,0.35965784,0.0
1,36.5,43.0,0.65029312,0.34970688,0.0
1,36.5,43.5,0.66015451,0.33984549,0.0
1,36.5,44.0,0.66991978,0.33008022,0.0
1,36.5,44.5,0.6795826,0.3204174,0.0
1,36.5,45.0,0.68913683,0.31086317,0.0
1,36.5,45.5,0.69857652,0.30142348,0.0
1,36.5,46.0,0.70789598,0.29210402,0.0
1,36.5,46.5,0.71708974,0.28291026,0.0
1,37.0,27.0,0.30057481,0.67327828,0.02614691
1,37.0,27.5,0.30946405,0.66408712,0.02644883
1,37.0,28.0,0.31848624,0.65477574,0.02673802
1,37.0,28.5,0.32763737,0.64534879,0.02701385
1,37.0,29.0,0.33691311,0.63581119,0.0272757
1,37.0,29.5,0.3463089,0.6261681,0.027523
1,37.0,30.0,0.3558199,0.61642494,0.02775516
1,37.0,30.5,0.36544104,0.60658732,0.02797164
1,37.0,31.0,0.37516699,0.5966611,0.02817191
1,37.0,31.5,0.38499218,0.58665236,0.02835547
1,37.0,32.0,0.39491081,0.57656734,0.02852185
1,37.0,32.5,0.40491688,0.56641251,0.02867061
1,37.0,33.0,0.41500417,0.55619449,0.02880135
1,37.0,33.5,0.42516625,0.54592008,0.02891368
1,37.0,34.0,0.43539653,0.53559621,0.02900727
1,37.0,34.5,0.44568822,0.52522996,0.02908181
1,37.0,35.0,0.45603441,0.51482854,0.02913705
1,37.0,35.5,0.46642802,0.50439923,0.02917275
1,37.0,36.0,0.47686183,0.49394944,0.02918874
1,37.0,36.5,0.48732852,0.48348661,0.02918487
1,37.0,37.0,0.49782069,0.47301827,0.02916104
1,37.0,37.5,0.50833083,0.46255199,0.02911719
1,37.0,38.0,0.51885136,0.45209532,0.02905332
1,37.0,38.5,0.52937469,0.44165587,0.02896944
1,37.0,39.0,0.53989316,0.43124119,0.02886565
1,37.0,39.5,0.5503991,0.42085884,0.02874206
1,37.0,40.0,0.56088487,0.41051631,0.02859883
1,37.0,40.5,0.57134281,0.40022102,0.02843616
1,37.0,41.0,0.58176534,0.38998034,0.02825432
1,37.0,41.5,0.5921449,0.37980151,0.0280536
1,37.0,42.0,0.60247401,0.36969167,0.02783432
1,37.0,42.5,0.61274529,0.35965784,0.02759687
1,37.0,43.0,0.62295147,0.34970688,0.02734166
1,37.0,43.5,0.63308536,0.33984549,0.02706915
1,37.0,44.0,0.64313997,0.33008022,0.02677982
1,37.0,44.5,0.6531084,0.3204174,0.0264742
1,37.0,45.0,0.66298396,0.31086317,0.02615286
1,37.0,45.5,0.67276013,0.30142348,0.02581639
1,37.0,46.0,0.68243058,0.29210402,0.0254654
1,37.0,46.5,0.69198919,0.28291026,0.02510055
1,37.0,47.0,0.70143007,0.27384743,0.0247225
1,37.5,27.5,0.30946405,0.69053595,0.0
1,37.5,28.0,0.31848624,0.68151376,0.0
1,37.5,28.5,0.32763737,0.67236263,0.0
1,37.5,29.0,0.33691311,0.66308689,0.0
1,37.5,29.5,0.3463089,0.6536911,0.0
1,37.5,30.0,0.3558199,0.6441801,0.0
1,37.5,30.5,0.36544104,0.63455896,0.0
1,37.5,31.0,0.37516699,0.62483301,0.0
1,37.5,31.5,0.38499218,0.61500782,0.0
1,37.5,32.0,0.39491081,0.60508919,0.0
1,37.5,32.5,0.40491688,0.59508312,0.0
1,37.5,33.0,0.41500417,0.58499583,0.0
1,37.5,33.5,0.42516625,0.57483375,0.0
1,37.5,34.0,0.43539653,0.56460347,0.0
1,37.5,34.5,0.44568822,0.55431178,0.0
1,37.5,35.0,0.45603441,0.54396559,0.0
1,37.5,35.5,0.46642802,0.53357198,0.0
1,37.5,36.0,0.47686183,0.52313817,0.0
1,37.5,36.5,0.48732852,0.51267148,0.0
1,37.5,37.0,0.49782069,0.50217931,0.0
1,37.5,37.5,0.50833083,0.49166917,0.0
1,37.5,38.0,0.51885136,0.48114864,0.0
1,37.5,38.5,0.52937469,0.47062531,0.0
1,37.5,39.0,0.53989316,0.46010684,0.0
1,37.5,39.5,0.5503991,0.4496009,0.0
1,37.5,40.0,0.56088487,0.43911513,0.0
1,37.5,40.5,0.57134281,0.42865719,0.0
1,37.5,41.0,0.58176534,0.41823466,0.0
1,37.5,41.5,0.5921449,0.4078551,0.0
1,37.5,42.0,0.60247401,0.39752599,0.0
1,37.5,42.5,0.61274529,0.38725471,0.0
1,37.5,43.0,0.62295147,0.37704853,0.0
1,37.5,43.5,0.63308536,0.36691464,0.0
1,37.5,44.0,0.64313997,0.35686003,0.0
1,37.5,44.5,0.6531084,0.3468916,0.0
1,37.5,45.0,0.66298396,0.33701604,0.0
1,37.5,45.5,0.67276013,0.32723987,0.0
1,37.5,46.0,0.68243058,0.31756942,0.0
1,37.5,46.5,0.69198919,0.30801081,0.0
1,37.5,47.0,0.70143007,0.29856993,0.0
1,37.5,47.5,0.71074754,0.28925246,0.0
1,38.0,28.0,0.29761697,0.68151376,0.02086928
1,38.0,28.5,0.30651966,0.67236263,0.02111771
1,38.0,29.0,0.31555718,0.66308689,0.02135593
1,38.0,29.5,0.32472546,0.6536911,0.02158343
1,38.0,30.0,0.33402019,0.6441801,0.02179971
1,38.0,30.5,0.34343677,0.63455896,0.02200428
1,38.0,31.0,0.35297033,0.62483301,0.02219666
1,38.0,31.5,0.36261577,0.61500782,0.02237641
1,38.0,32.0,0.37236772,0.60508919,0.02254309
1,38.0,32.5,0.38222059,0.59508312,0.02269629
1,38.0,33.0,0.39216854,0.58499583,0.02283563
1,38.0,33.5,0.40220552,0.57483375,0.02296073
1,38.0,34.0,0.41232526,0.56460347,0.02307127
1,38.0,34.5,0.42252131,0.55431178,0.02316692
1,38.0,35.0,0.432787,0.54396559,0.02324741
1,38.0,35.5,0.44311553,0.53357198,0.02331249
1,38.0,36.0,0.45349989,0.52313817,0.02336193
1,38.0,36.5,0.46393297,0.51267148,0.02339556
1,38.0,37.0,0.47440749,0.50217931,0.0234132
1,38.0,37.5,0.48491608,0.49166917,0.02341475
1,38.0,38.0,0.49545125,0.48114864,0.02340011
1,38.0,38.5,0.50600545,0.47062531,0.02336924
1,38.0,39.0,0.51657103,0.46010684,0.02332212
1,38.0,39.5,0.52714033,0.4496009,0.02325877
1,38.0,40.0,0.53770562,0.43911513,0.02317925
1,38.0,40.5,0.54825917,0.42865719,0.02308364
1,38.0,41.0,0.55879325,0.41823466,0.02297209
1,38.0,41.5,0.56930015,0.4078551,0.02284474
1,38.0,42.0,0.5797722,0.39752599,0.02270181
1,38.0,42.5,0.59020176,0.38725471,0.02254353
1,38.0,43.0,0.6005813,0.37704853,0.02237017
1,38.0,43.5,0.61090334,0.36691464,0.02218202
1,38.0,44.0,0.62116054,0.35686003,0.02197943
1,38.0,44.5,0.63134564,0.3468916,0.02176276
1,38.0,45.0,0.64145156,0.33701604,0.0215324
1,38.0,45.5,0.65147135,0.32723987,0.02128878
1,38.0,46.0,0.66139822,0.31756942,0.02103236
1,38.0,46.5,0.67122558,0.30801081,0.02076361
1,38.0,47.0,0.68094703,0.29856993,0.02048304
1,38.0,47.5,0.69055638,0.28925246,0.02019117
1,38.0,48.0,0.70004765,0.28006381,0.01988854
1,38.5,28.5,0.30651966,0.69348034,0.0
1,38.5,29.0,0.31555718,0.68444282,0.0
1,38.5,29.5,0.32472546,0.67527454,0.0
1,38.5,30.0,0.33402019,0.66597981,0.0
1,38.5,30.5,0.34343677,0.65656323,0.0
1,38.5,31.0,0.35297033,0.64702967,0.0
1,38.5,31.5,0.36261577,0.63738423,0.0
1,38.5,32.0,0.37236772,0.62763228,0.0
1,38.5,32.5,0.38222059,0.61777941,0.0
1,38.5,33.0,0.39216854,0.60783146,0.0
1,38.5,33.5,0.40220552,0.59779448,0.0
1,38.5,34.0,0.41232526,0.58767474,0.0
1,38.5,34.5,0.42252131,0.57747869,0.0
1,38.5,35.0,0.432787,0.567213,0.0
1,38.5,35.5,0.44311553,0.55688447,0.0
1,38.5,36.0,0.45349989,0.54650011,0.0
1,38.5,36.5,0.46393297,0.53606703,0.0
1,38.5,37.0,0.47440749,0.52559251,0.0
1,38.5,37.5,0.48491608,0.51508392,0.0
1,38.5,38.0,0.49545125,0.50454875,0.0
1,38.5,38.5,0.50600545,0.49399455,0.0
1,38.5,39.0,0.51657103,0.48342897,0.0
1,38.5,39.5,0.52714033,0.47285967,0.0
1,38.5,40.0,0.53770562,0.46229438,0.0
1,38.5,40.5,0.54825917,0.45174083,0.0
1,38.5,41.0,0.55879325,0.44120675,0.0
1,38.5,41.5,0.56930015,0.43069985,0.0
1,38.5,42.0,0.5797722,0.4202278,0.0
1,38.5,42.5,0.59020176,0.40979824,0.0
1,38.5,43.0,0.6005813,0.3994187,0.0
1,38.5,43.5,0.61090334,0.38909666,0.0
1,38.5,44.0,0.62116054,0.37883946,0.0
1,38.5,44.5,0.63134564,0.36865436,0.0
1,38.5,45.0,0.64145156,0.35854844,0.0
1,38.5,45.5,0.65147135,0.34852865,0.0
1,38.5,46.0,0.66139822,0.33860178,0.0
1,38.5,46.5,0.67122558,0.32877442,0.0
1,38.5,47.0,0.68094703,0.31905297,0.0
1,38.5,47.5,0.69055638,0.30944362,0.0
1,38.5,48.0,0.70004765,0.29995235,0.0
1,38.5,48.5,0.70941512,0.29058488,0.0
1,39.0,29.0,0.29841718,0.68444282,0.01713999
1,39.0,29.5,0.30737565,0.67527454,0.01734982
1,39.0,30.0,0.31646897,0.66597981,0.01755122
1,39.0,30.5,0.325693,0.65656323,0.01774377
1,39.0,31.0,0.33504329,0.64702967,0.01792704
1,39.0,31.5,0.34451514,0.63738423,0.01810063
1,39.0,32.0,0.3541036,0.62763228,0.01826412
1,39.0,32.5,0.36380343,0.61777941,0.01841715
1,39.0,33.0,0.37360919,0.60783146,0.01855935
1,39.0,33.5,0.38351515,0.59779448,0.01869036
1,39.0,34.0,0.3935154,0.58767474,0.01880986
1,39.0,34.5,0.40360376,0.57747869,0.01891754
1,39.0,35.0,0.41377389,0.567213,0.01901311
1,39.0,35.5,0.42401922,0.55688447,0.01909631
1,39.0,36.0,0.43433299,0.54650011,0.0191669
1,39.0,36.5,0.44470831,0.53606703,0.01922466
1,39.0,37.0,0.45513808,0.52559251,0.0192694
1,39.0,37.5,0.4656151,0.51508392,0.01930097
1,39.0,38.0,0.47613202,0.50454875,0.01931923
1,39.0,38.5,0.48668137,0.49399455,0.01932407
1,39.0,39.0,0.49725561,0.48342897,0.01931543
1,39.0,39.5,0.50784709,0.47285967,0.01929324
1,39.0,40.0,0.51844812,0.46229438,0.0192575
1,39.0,40.5,0.52905095,0.45174083,0.01920822
1,39.0,41.0,0.53964781,0.44120675,0.01914545
1,39.0,41.5,0.55023091,0.43069985,0.01906925
1,39.0,42.0,0.56079247,0.4202278,0.01897973
1,39.0,42.5,0.57132473,0.40979824,0.01887703
1,39.0,43.0,0.58181999,0.3994187,0.01876131
1,39.0,43.5,0.59227058,0.38909666,0.01863276
1,39.0,44.0,0.60266893,0.37883946,0.01849161
1,39.0,44.5,0.61300754,0.36865436,0.0183381
1,39.0,45.0,0.62327904,0.35854844,0.01817252
1,39.0,45.5,0.63347618,0.34852865,0.01799516
1,39.0,46.0,0.64359186,0.33860178,0.01780636
1,39.0,46.5,0.65361911,0.32877442,0.01760647
1,39.0,47.0,0.66355117,0.31905297,0.01739586
1,39.0,47.5,0.67338144,0.30944362,0.01717494
1,39.0,48.0,0.68310353,0.29995235,0.01694412
1,39.0,48.5,0.69271128,0.29058488,0.01670384
1,39.0,49.0,0.70219874,0.28134672,0.01645455
1,39.5,29.5,0.30737565,0.69262435,0.0
1,39.5,30.0,0.31646897,0.68353103,0.0
1,39.5,30.5,0.325693,0.674307,0.0
1,39.5,31.0,0.33504329,0.66495671,0.0
1,39.5,31.5,0.34451514,0.65548486,0.0
1,39.5,32.0,0.3541036,0.6458964,0.0
1,39.5,32.5,0.36380343,0.63619657,0.0
1,39.5,33.0,0.37360919,0.62639081,0.0
1,39.5,33.5,0.38351515,0.61648485,0.0
1,39.5,34.0,0.3935154,0.6064846,0.0
1,39.5,34.5,0.40360376,0.59639624,0.0
1,39.5,35.0,0.41377389,0.58622611,0.0
1,39.5,35.5,0.42401922,0.57598078,0.0
1,39.5,36.0,0.43433299,0.56566701,0.0
1,39.5,36.5,0.44470831,0.55529169,0.0
1,39.5,37.0,0.45513808,0.54486192,0.0
1,39.5,37.5,0.4656151,0.5343849,0.0
1,39.5,38.0,0.47613202,0.52386798,0.0
1,39.5,38.5,0.48668137,0.51331863,0.0
1,39.5,39.0,0.49725561,0.50274439,0.0
1,39.5,39.5,0.50784709,0.49215291,0.0
1,39.5,40.0,0.51844812,0.48155188,0.0
1,39.5,40.5,0.52905095,0.47094905,0.0
1,39.5,41.0,0.53964781,0.46035219,0.0
1,39.5,41.5,0.55023091,0.44976909,0.0
1,39.5,42.0,0.56079247,0.43920753,0.0
1,39.5,42.5,0.57132473,0.42867527,0.0
1,39.5,43.0,0.58181999,0.41818001,0.0
1,39.5,43.5,0.59227058,0.40772942,0.0
1,39.5,44.0,0.60266893,0.39733107,0.0
1,39.5,44.5,0.61300754,0.38699246,0.0
1,39.5,45.0,0.62327904,0.37672096,0.0
1,39.5,45.5,0.63347618,0.36652382,0.0
1,39.5,46.0,0.64359186,0.35640814,0.0
1,39.5,46.5,0.65361911,0.34638089,0.0
1,39.5,47.0,0.66355117,0.33644883,0.0
1,39.5,47.5,0.67338144,0.32661856,0.0
1,39.5,48.0,0.68310353,0.31689647,0.0
1,39.5,48.5,0.69271128,0.30728872,0.0
1,39.5,49.0,0.70219874,0.29780126,0.0
1,39.5,49.5,0.71156019,0.28843981,0.0
1,40.0,30.0,0.29752362,0.68353103,0.01894535
1,40.0,30.5,0.3065097,0.674307,0.0191833
1,40.0,31.0,0.31563137,0.66495671,0.01941191
1,40.0,31.5,0.32488445,0.65548486,0.01963069
1,40.0,32.0,0.33426445,0.6458964,0.01983915
1,40.0,32.5,0.34376661,0.63619657,0.02003683
1,40.0,33.0,0.35338592,0.62639081,0.02022327
1,40.0,33.5,0.36311711,0.61648485,0.02039805
1,40.0,34.0,0.37295466,0.6064846,0.02056074
1,40.0,34.5,0.38289282,0.59639624,0.02071095
1,40.0,35.0,0.39292559,0.58622611,0.0208483
1,40.0,35.5,0.40304677,0.57598078,0.02097245
1,40.0,36.0,0.41324993,0.56566701,0.02108306
1,40.0,36.5,0.42352847,0.55529169,0.02117984
1,40.0,37.0,0.43387558,0.54486192,0.02126251
1,40.0,37.5,0.44428428,0.5343849,0.02133082
1,40.0,38.0,0.45474745,0.52386798,0.02138457
1,40.0,38.5,0.46525781,0.51331863,0.02142356
1,40.0,39.0,0.47580797,0.50274439,0.02144763
1,40.0,39.5,0.48639041,0.49215291,0.02145668
1,40.0,40.0,0.49699752,0.48155188,0.0214506
1,40.0,40.5,0.5076216,0.47094905,0.02142935
1,40.0,41.0,0.51825492,0.46035219,0.02139289
1,40.0,41.5,0.52888966,0.44976909,0.02134124
1,40.0,42.0,0.53951802,0.43920753,0.02127445
1,40.0,42.5,0.55013214,0.42867527,0.0211926
1,40.0,43.0,0.5607242,0.41818001,0.02109579
1,40.0,43.5,0.5712864,0.40772942,0.02098419
1,40.0,44.0,0.58181097,0.39733107,0.02085796
1,40.0,44.5,0.59229021,0.38699246,0.02071733
1,40.0,45.0,0.6027165,0.37672096,0.02056254
1,40.0,45.5,0.61308232,0.36652382,0.02039387
1,40.0,46.0,0.62338023,0.35640814,0.02021162
1,40.0,46.5,0.63360296,0.34638089,0.02001615
1,40.0,47.0,0.64374336,0.33644883,0.01980781
1,40.0,47.5,0.65379444,0.32661856,0.019587
1,40.0,48.0,0.6637494,0.31689647,0.01935413
1,40.0,48.5,0.67360161,0.30728872,0.01910967
1,40.0,49.0,0.68334466,0.29780126,0.01885407
1,40.0,49.5,0.69297236,0.28843981,0.01858783
1,40.0,50.0,0.70247873,0.27920981,0.01831146
1,40.5,30.5,0.3065097,0.6934903,0.0
1,40.5,31.0,0.31563137,0.68436863,0.0
1,40.5,31.5,0.32488445,0.67511555,0.0
1,40.5,32.0,0.33426445,0.66573555,0.0
1,40.5,32.5,0.34376661,0.65623339,0.0
1,40.5,33.0,0.35338592,0.64661408,0.0
1,40.5,33.5,0.36311711,0.63688289,0.0
1,40.5,34.0,0.37295466,0.62704534,0.0
1,40.5,34.5,0.38289282,0.61710718,0.0
1,40.5,35.0,0.39292559,0.60707441,0.0
1,40.5,35.5,0.40304677,0.59695323,0.0
1,40.5,36.0,0.41324993,0.58675007,0.0
1,40.5,36.5,0.42352847,0.57647153,0.0
1,40.5,37.0,0.43387558,0.56612442,0.0
1,40.5,37.5,0.44428428,0.55571572,0.0
1,40.5,38.0,0.45474745,0.54525255,0.0
1,40.5,38.5,0.46525781,0.53474219,0.0
1,40.5,39.0,0.47580797,0.52419203,0.0
1,40.5,39.5,0.48639041,0.51360959,0.0
1,40.5,40.0,0.49699752,0.50300248,0.0
1,40.5,40.5,0.5076216,0.4923784,0.0
1,40.5,41.0,0.51825492,0.48174508,0.0
1,40.5,41.5,0.52888966,0.47111034,0.0
1,40.5,42.0,0.53951802,0.46048198,0.0
1,40.5,42.5,0.55013214,0.44986786,0.0
1,40.5,43.0,0.5607242,0.4392758,0.0
1,40.5,43.5,0.5712864,0.4287136,0.0
1,40.5,44.0,0.58181097,0.41818903,0.0
1,40.5,44.5,0.59229021,0.40770979,0.0
1,40.5,45.0,0.6027165,0.3972835,0.0
1,40.5,45.5,0.61308232,0.38691768,0.0
1,40.5,46.0,0.62338023,0.37661977,0.0
1,40.5,46.5,0.63360296,0.36639704,0.0
1,40.5,47.0,0.64374336,0.35625664,0.0
1,40.5,47.5,0.65379444,0.34620556,0.0
1,40.5,48.0,0.6637494,0.3362506,0.0
1,40.5,48.5,0.67360161,0.32639839,0.0
1,40.5,49.0,0.68334466,0.31665534,0.0
1,40.5,49.5,0.69297236,0.30702764,0.0
1,40.5,50.0,0.70247873,0.29752127,0.0
1,40.5,50.5,0.71185805,0.28814195,0.0
1,41.0,31.0,0.28230156,0.68436863,0.03332981
1,41.0,31.5,0.29112602,0.67511555,0.03375843
1,41.0,32.0,0.3000939,0.66573555,0.03417055
1,41.0,32.5,0.30920133,0.65623339,0.03456528
1,41.0,33.0,0.31844416,0.64661408,0.03494175
1,41.0,33.5,0.32781797,0.63688289,0.03529913
1,41.0,34.0,0.33731805,0.62704534,0.03563661
1,41.0,34.5,0.34693943,0.61710718,0.03595339
1,41.0,35.0,0.35667686,0.60707441,0.03624873
1,41.0,35.5,0.36652486,0.59695323,0.03652191
1,41.0,36.0,0.37647768,0.58675007,0.03677225
1,41.0,36.5,0.38652935,0.57647153,0.03699912
1,41.0,37.0,0.39667365,0.56612442,0.03720193
1,41.0,37.5,0.40690415,0.55571572,0.03738013
1,41.0,38.0,0.41721423,0.54525255,0.03753322
1,41.0,38.5,0.42759705,0.53474219,0.03766077
1,41.0,39.0,0.43804561,0.52419203,0.03776236
1,41.0,39.5,0.44855273,0.51360959,0.03783768
1,41.0,40.0,0.45911109,0.50300248,0.03788643
1,41.0,40.5,0.46971322,0.4923784,0.03790839
1,41.0,41.0,0.48035153,0.48174508,0.03790339
1,41.0,41.5,0.49101834,0.47111034,0.03787132
1,41.0,42.0,0.50170587,0.46048198,0.03781215
1,41.0,42.5,0.51240626,0.44986786,0.03772588
1,41.0,43.0,0.5231116,0.4392758,0.03761259
1,41.0,43.5,0.53381397,0.4287136,0.03747242
1,41.0,44.0,0.5445054,0.41818903,0.03730557
1,41.0,44.5,0.55517792,0.40770979,0.0371123
1,41.0,45.0,0.56582359,0.3972835,0.03689292
1,41.0,45.5,0.57643451,0.38691768,0.03664781
1,41.0,46.0,0.58700282,0.37661977,0.03637742
1,41.0,46.5,0.59752073,0.36639704,0.03608223
1,41.0,47.0,0.60798056,0.35625664,0.0357628
1,41.0,47.5,0.61837472,0.34620556,0.03541972
1,41.0,48.0,0.62869575,0.3362506,0.03505365
1,41.0,48.5,0.63893631,0.32639839,0.0346653
1,41.0,49.0,0.64908926,0.31665534,0.0342554
1,41.0,49.5,0.65914759,0.30702764,0.03382477
1,41.0,50.0,0.66910451,0.29752127,0.03337422
1,41.0,50.5,0.6789534,0.28814195,0.03290465
1,41.0,51.0,0.6886879,0.27889515,0.03241695
1,41.5,31.5,0.29112602,0.70887398,0.0
1,41.5,32.0,0.3000939,0.6999061,0.0
1,41.5,32.5,0.30920133,0.69079867,0.0
1,41.5,33.0,0.31844416,0.68155584,0.0
1,41.5,33.5,0.32781797,0.67218203,0.0
1,41.5,34.0,0.33731805,0.66268195,0.0
1,41.5,34.5,0.34693943,0.65306057,0.0
1,41.5,35.0,0.35667686,0.64332314,0.0
1,41.5,35.5,0.36652486,0.63347514,0.0
1,41.5,36.0,0.37647768,0.62352232,0.0
1,41.5,36.5,0.38652935,0.61347065,0.0
1,41.5,37.0,0.39667365,0.60332635,0.0
1,41.5,37.5,0.40690415,0.59309585,0.0
1,41.5,38.0,0.41721423,0.58278577,0.0
1,41.5,38.5,0.42759705,0.57240295,0.0
1,41.5,39.0,0.43804561,0.56195439,0.0
1,41.5,39.5,0.44855273,0.55144727,0.0
1,41.5,40.0,0.45911109,0.54088891,0.0
1,41.5,40.5,0.46971322,0.53028678,0.0
1,41.5,41.0,0.48035153,0.51964847,0.0
1,41.5,41.5,0.49101834,0.50898166,0.0
1,41.5,42.0,0.50170587,0.49829413,0.0
1,41.5,42.5,0.51240626,0.48759374,0.0
1,41.5,43.0,0.5231116,0.4768884,0.0
1,41.5,43.5,0.53381397,0.46618603,0.0
1,41.5,44.0,0.5445054,0.4554946,0.0
1,41.5,44.5,0.55517792,0.44482208,0.0
1,41.5,45.0,0.56582359,0.43417641,0.0
1,41.5,45.5,0.57643451,0.42356549,0.0
1,41.5,46.0,0.58700282,0.41299718,0.0
1,41.5,46.5,0.59752073,0.40247927,0.0
1,41.5,47.0,0.60798056,0.39201944,0.0
1,41.5,47.5,0.61837472,0.38162528,0.0
1,41.5,48.0,0.62869575,0.37130425,0.0
1,41.5,48.5,0.63893631,0.36106369,0.0
1,41.5,49.0,0.64908926,0.35091074,0.0
1,41.5,49.5,0.65914759,0.34085241,0.0
1,41.5,50.0,0.66910451,0.33089549,0.0
1,41.5,50.5,0.6789534,0.3210466,0.0
1,41.5,51.0,0.6886879,0.3113121,0.0
1,41.5,51.5,0.69830185,0.30169815,0.0
1,42.0,32.0,0.2823385,0.6999061,0.0177554
1,42.0,32.5,0.29121259,0.69079867,0.01798874
1,42.0,33.0,0.3002309,0.68155584,0.01821326
1,42.0,33.5,0.3093895,0.67218203,0.01842847
1,42.0,34.0,0.31868415,0.66268195,0.0186339
1,42.0,34.5,0.32811033,0.65306057,0.0188291
1,42.0,35.0,0.33766325,0.64332314,0.01901361
1,42.0,35.5,0.34733784,0.63347514,0.01918702
1,42.0,36.0,0.35712878,0.62352232,0.01934891
1,42.0,36.5,0.36703046,0.61347065,0.01949889
1,42.0,37.0,0.37703705,0.60332635,0.01963659
1,42.0,37.5,0.38714248,0.59309585,0.01976167
1,42.0,38.0,0.39734043,0.58278577,0.0198738
1,42.0,38.5,0.40762436,0.57240295,0.01997268
1,42.0,39.0,0.41798756,0.56195439,0.02005805
1,42.0,39.5,0.42842308,0.55144727,0.02012965
1,42.0,40.0,0.43892382,0.54088891,0.02018727
1,42.0,40.5,0.44948249,0.53028678,0.02023072
1,42.0,41.0,0.46009167,0.51964847,0.02025986
1,42.0,41.5,0.4707438,0.50898166,0.02027454
1,42.0,42.0,0.48143118,0.49829413,0.02027468
1,42.0,42.5,0.49214603,0.48759374,0.02026023
1,42.0,43.0,0.50288046,0.4768884,0.02023114
1,42.0,43.5,0.51362654,0.46618603,0.02018743
1,42.0,44.0,0.52437625,0.4554946,0.02012914
1,42.0,44.5,0.53512158,0.44482208,0.02005634
1,42.0,45.0,0.54585447,0.43417641,0.01996912
1,42.0,45.5,0.55656687,0.42356549,0.01986764
1,42.0,46.0,0.56725076,0.41299718,0.01975205
1,42.0,46.5,0.57789816,0.40247927,0.01962257
1,42.0,47.0,0.58850113,0.39201944,0.01947943
1,42.0,47.5,0.59905183,0.38162528,0.01932289
1,42.0,48.0,0.6095425,0.37130425,0.01915325
1,42.0,48.5,0.61996548,0.36106369,0.01897083
1,42.0,49.0,0.63031328,0.35091074,0.01877598
1,42.0,49.5,0.6405785,0.34085241,0.01856909
1,42.0,50.0,0.65075395,0.33089549,0.01835056
1,42.0,50.5,0.6608326,0.3210466,0.01812081
1,42.0,51.0,0.67080761,0.3113121,0.01788029
1,42.0,51.5,0.68067236,0.30169815,0.01762948
1,42.0,52.0,0.69042045,0.29221068,0.01736887
1,42.5,32.5,0.29121259,0.70878741,0.0
1,42.5,33.0,0.3002309,0.6997691,0.0
